page_id,section_number,section_title,label,url,relativePath,padded,parentID,parent_title
555703,3.1,Introduction_to_PGML,3.1: Introduction_to_PGML,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/03%3A_PGML_(PG_Markup_Language)/3.01%3A_Introduction_to_PGML,/03%3A_PGML_(PG_Markup_Language)/3.01%3A_Introduction_to_PGML,3.01%3A_Introduction_to_PGML,488660,3: PGML (PG Markup Language)
555704,3.2,Answer_blanks_and_answers,3.2: Answer_blanks_and_answers,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/03%3A_PGML_(PG_Markup_Language)/3.02%3A_Answer_blanks_and_answers,/03%3A_PGML_(PG_Markup_Language)/3.02%3A_Answer_blanks_and_answers,3.02%3A_Answer_blanks_and_answers,488660,3: PGML (PG Markup Language)
555705,3.3,Lists_and_workflows,3.3: Lists_and_workflows,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/03%3A_PGML_(PG_Markup_Language)/3.03%3A_Lists_and_workflows,/03%3A_PGML_(PG_Markup_Language)/3.03%3A_Lists_and_workflows,3.03%3A_Lists_and_workflows,488660,3: PGML (PG Markup Language)
555706,3.4,Tables_and_structured_data,3.4: Tables_and_structured_data,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/03%3A_PGML_(PG_Markup_Language)/3.04%3A_Tables_and_structured_data,/03%3A_PGML_(PG_Markup_Language)/3.04%3A_Tables_and_structured_data,3.04%3A_Tables_and_structured_data,488660,3: PGML (PG Markup Language)
555707,3.5,Layout_controls,3.5: Layout_controls,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/03%3A_PGML_(PG_Markup_Language)/3.05%3A_Layout_controls,/03%3A_PGML_(PG_Markup_Language)/3.05%3A_Layout_controls,3.05%3A_Layout_controls,488660,3: PGML (PG Markup Language)
555708,3.6,Command_substitution_and_inserts,3.6: Command_substitution_and_inserts,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/03%3A_PGML_(PG_Markup_Language)/3.06%3A_Command_substitution_and_inserts,/03%3A_PGML_(PG_Markup_Language)/3.06%3A_Command_substitution_and_inserts,3.06%3A_Command_substitution_and_inserts,488660,3: PGML (PG Markup Language)
488661,4,Breaking Down the Components of a WeBWorK Problem,4: Breaking Down the Components of a WeBWorK Problem,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/04%3A_Breaking_Down_the_Components_of_a_WeBWorK_Problem,/04%3A_Breaking_Down_the_Components_of_a_WeBWorK_Problem,04%3A_Breaking_Down_the_Components_of_a_WeBWorK_Problem,483324,The ADAPT WeBWorK Handbook
555709,4.1,Full file,4.1: Full file,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/04%3A_Breaking_Down_the_Components_of_a_WeBWorK_Problem/4.01%3A_Full_file,/04%3A_Breaking_Down_the_Components_of_a_WeBWorK_Problem/4.01%3A_Full_file,4.01%3A_Full_file,488661,4: Breaking Down the Components of a WeBWorK Problem
557383,4.2,OPL Header,4.2: OPL Header,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/04%3A_Breaking_Down_the_Components_of_a_WeBWorK_Problem/4.02%3A_OPL_Header,/04%3A_Breaking_Down_the_Components_of_a_WeBWorK_Problem/4.02%3A_OPL_Header,4.02%3A_OPL_Header,488661,4: Breaking Down the Components of a WeBWorK Problem
555710,4.3,Preamble,4.3: Preamble,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/04%3A_Breaking_Down_the_Components_of_a_WeBWorK_Problem/4.03%3A_Preamble,/04%3A_Breaking_Down_the_Components_of_a_WeBWorK_Problem/4.03%3A_Preamble,4.03%3A_Preamble,488661,4: Breaking Down the Components of a WeBWorK Problem
555711,4.4,Setup,4.4: Setup,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/04%3A_Breaking_Down_the_Components_of_a_WeBWorK_Problem/4.04%3A_Setup,/04%3A_Breaking_Down_the_Components_of_a_WeBWorK_Problem/4.04%3A_Setup,4.04%3A_Setup,488661,4: Breaking Down the Components of a WeBWorK Problem
555712,4.5,Statement,4.5: Statement,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/04%3A_Breaking_Down_the_Components_of_a_WeBWorK_Problem/4.05%3A_Statement,/04%3A_Breaking_Down_the_Components_of_a_WeBWorK_Problem/4.05%3A_Statement,4.05%3A_Statement,488661,4: Breaking Down the Components of a WeBWorK Problem
555713,4.6,Solutions,4.6: Solutions,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/04%3A_Breaking_Down_the_Components_of_a_WeBWorK_Problem/4.06%3A_Solutions,/04%3A_Breaking_Down_the_Components_of_a_WeBWorK_Problem/4.06%3A_Solutions,4.06%3A_Solutions,488661,4: Breaking Down the Components of a WeBWorK Problem
555741,4.7,Putting It All Together,4.7: Putting It All Together,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/04%3A_Breaking_Down_the_Components_of_a_WeBWorK_Problem/4.07%3A_Putting_It_All_Together,/04%3A_Breaking_Down_the_Components_of_a_WeBWorK_Problem/4.07%3A_Putting_It_All_Together,4.07%3A_Putting_It_All_Together,488661,4: Breaking Down the Components of a WeBWorK Problem
488662,5,Different Question Types in WeBWorK,5: Different Question Types in WeBWorK,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/05%3A_Different_Question_Types_in_WeBWorK,/05%3A_Different_Question_Types_in_WeBWorK,05%3A_Different_Question_Types_in_WeBWorK,483324,The ADAPT WeBWorK Handbook
555714,5.1,Question Types Overview,5.1: Question Types Overview,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/05%3A_Different_Question_Types_in_WeBWorK/5.01%3A_Question_Types_Overview,/05%3A_Different_Question_Types_in_WeBWorK/5.01%3A_Question_Types_Overview,5.01%3A_Question_Types_Overview,488662,5: Different Question Types in WeBWorK
555715,5.2,Multiple Choice,5.2: Multiple Choice,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/05%3A_Different_Question_Types_in_WeBWorK/5.02%3A_Multiple_Choice,/05%3A_Different_Question_Types_in_WeBWorK/5.02%3A_Multiple_Choice,5.02%3A_Multiple_Choice,488662,5: Different Question Types in WeBWorK
555716,5.3,Multiple Answer,5.3: Multiple Answer,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/05%3A_Different_Question_Types_in_WeBWorK/5.03%3A_Multiple_Answer,/05%3A_Different_Question_Types_in_WeBWorK/5.03%3A_Multiple_Answer,5.03%3A_Multiple_Answer,488662,5: Different Question Types in WeBWorK
555717,5.4,Matching,5.4: Matching,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/05%3A_Different_Question_Types_in_WeBWorK/5.04%3A_Matching,/05%3A_Different_Question_Types_in_WeBWorK/5.04%3A_Matching,5.04%3A_Matching,488662,5: Different Question Types in WeBWorK
555718,5.5,Numerical Entry,5.5: Numerical Entry,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/05%3A_Different_Question_Types_in_WeBWorK/5.05%3A_Numerical_Entry,/05%3A_Different_Question_Types_in_WeBWorK/5.05%3A_Numerical_Entry,5.05%3A_Numerical_Entry,488662,5: Different Question Types in WeBWorK
555719,5.6,Fill in the Blank,5.6: Fill in the Blank,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/05%3A_Different_Question_Types_in_WeBWorK/5.06%3A_Fill_in_the_Blank,/05%3A_Different_Question_Types_in_WeBWorK/5.06%3A_Fill_in_the_Blank,5.06%3A_Fill_in_the_Blank,488662,5: Different Question Types in WeBWorK
555720,5.7,Multipart Questions,5.7: Multipart Questions,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/05%3A_Different_Question_Types_in_WeBWorK/5.07%3A_Multipart_Questions,/05%3A_Different_Question_Types_in_WeBWorK/5.07%3A_Multipart_Questions,5.07%3A_Multipart_Questions,488662,5: Different Question Types in WeBWorK
555721,5.8,Ordered List,5.8: Ordered List,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/05%3A_Different_Question_Types_in_WeBWorK/5.08%3A_Ordered_List,/05%3A_Different_Question_Types_in_WeBWorK/5.08%3A_Ordered_List,5.08%3A_Ordered_List,488662,5: Different Question Types in WeBWorK
555722,5.9,Workflow and QA,5.9: Workflow and QA,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/05%3A_Different_Question_Types_in_WeBWorK/5.09%3A_Workflow_and_QA,/05%3A_Different_Question_Types_in_WeBWorK/5.09%3A_Workflow_and_QA,5.09%3A_Workflow_and_QA,488662,5: Different Question Types in WeBWorK
488663,6,Advanced PGML Techniques,6: Advanced PGML Techniques,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/06%3A_Advanced_PGML_Techniques,/06%3A_Advanced_PGML_Techniques,06%3A_Advanced_PGML_Techniques,483324,The ADAPT WeBWorK Handbook
555723,6.1,Text Coloring and Emphasis,6.1: Text Coloring and Emphasis,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/06%3A_Advanced_PGML_Techniques/6.01%3A_Text_Coloring_and_Emphasis,/06%3A_Advanced_PGML_Techniques/6.01%3A_Text_Coloring_and_Emphasis,6.01%3A_Text_Coloring_and_Emphasis,488663,6: Advanced PGML Techniques
555724,6.2,Making Tables with niceTables,6.2: Making Tables with niceTables,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/06%3A_Advanced_PGML_Techniques/6.02%3A_Making_Tables_with_niceTables,/06%3A_Advanced_PGML_Techniques/6.02%3A_Making_Tables_with_niceTables,6.02%3A_Making_Tables_with_niceTables,488663,6: Advanced PGML Techniques
555728,6.3,Making Graphs,6.3: Making Graphs,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/06%3A_Advanced_PGML_Techniques/6.03%3A_Making_Graphs,/06%3A_Advanced_PGML_Techniques/6.03%3A_Making_Graphs,6.03%3A_Making_Graphs,488663,6: Advanced PGML Techniques
555727,6.4,Advanced Randomization Techinques,6.4: Advanced Randomization Techinques,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/06%3A_Advanced_PGML_Techniques/6.04%3A_Advanced_Randomization_Techinques,/06%3A_Advanced_PGML_Techniques/6.04%3A_Advanced_Randomization_Techinques,6.04%3A_Advanced_Randomization_Techinques,488663,6: Advanced PGML Techniques
555725,6.5,Randomized Matching Problems,6.5: Randomized Matching Problems,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/06%3A_Advanced_PGML_Techniques/6.05%3A_Randomized_Matching_Problems,/06%3A_Advanced_PGML_Techniques/6.05%3A_Randomized_Matching_Problems,6.05%3A_Randomized_Matching_Problems,488663,6: Advanced PGML Techniques
555726,6.6,Randomized MC True/False Statements,6.6: Randomized MC True/False Statements,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/06%3A_Advanced_PGML_Techniques/6.06%3A_Randomized_MC_True_False_Statements,/06%3A_Advanced_PGML_Techniques/6.06%3A_Randomized_MC_True_False_Statements,6.06%3A_Randomized_MC_True_False_Statements,488663,6: Advanced PGML Techniques
555729,6.7,Rendering Chemical Structures with RDKit,6.7: Rendering Chemical Structures with RDKit,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/06%3A_Advanced_PGML_Techniques/6.07%3A_Rendering_Chemical_Structures_with_RDKit,/06%3A_Advanced_PGML_Techniques/6.07%3A_Rendering_Chemical_Structures_with_RDKit,6.07%3A_Rendering_Chemical_Structures_with_RDKit,488663,6: Advanced PGML Techniques
555731,7,Testing and Debugging,7: Testing and Debugging,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/07%3A_Testing_and_Debugging,/07%3A_Testing_and_Debugging,07%3A_Testing_and_Debugging,483324,The ADAPT WeBWorK Handbook
557407,7.1,Simple Syntax Checking (Linting) in WeBWork,7.1: Simple Syntax Checking (Linting) in WeBWork,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/07%3A_Testing_and_Debugging/7.01%3A_Simple_Syntax_Checking_(Linting)_in_WeBWork,/07%3A_Testing_and_Debugging/7.01%3A_Simple_Syntax_Checking_(Linting)_in_WeBWork,7.01%3A_Simple_Syntax_Checking_(Linting)_in_WeBWork,555731,7: Testing and Debugging
555732,7.2,Setting Up the PG Renderer,7.2: Setting Up the PG Renderer,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/07%3A_Testing_and_Debugging/7.02%3A_Setting_Up_the_PG_Renderer,/07%3A_Testing_and_Debugging/7.02%3A_Setting_Up_the_PG_Renderer,7.02%3A_Setting_Up_the_PG_Renderer,555731,7: Testing and Debugging
557409,7.3,Scripting and Automation of the PG Renderer,7.3: Scripting and Automation of the PG Renderer,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/07%3A_Testing_and_Debugging/7.03%3A_Scripting_and_Automation_of_the_PG_Renderer,/07%3A_Testing_and_Debugging/7.03%3A_Scripting_and_Automation_of_the_PG_Renderer,7.03%3A_Scripting_and_Automation_of_the_PG_Renderer,555731,7: Testing and Debugging
555733,7.4,Common Mistakes and How to Fix Them,7.4: Common Mistakes and How to Fix Them,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/07%3A_Testing_and_Debugging/7.04%3A_Common_Mistakes_and_How_to_Fix_Them,/07%3A_Testing_and_Debugging/7.04%3A_Common_Mistakes_and_How_to_Fix_Them,7.04%3A_Common_Mistakes_and_How_to_Fix_Them,555731,7: Testing and Debugging
557411,7.5,Testing Randomization and Edge Cases,7.5: Testing Randomization and Edge Cases,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/07%3A_Testing_and_Debugging/7.05%3A_Testing_Randomization_and_Edge_Cases,/07%3A_Testing_and_Debugging/7.05%3A_Testing_Randomization_and_Edge_Cases,7.05%3A_Testing_Randomization_and_Edge_Cases,555731,7: Testing and Debugging
557412,7.6,QA Checklist Before Publishing,7.6: QA Checklist Before Publishing,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/07%3A_Testing_and_Debugging/7.06%3A_QA_Checklist_Before_Publishing,/07%3A_Testing_and_Debugging/7.06%3A_QA_Checklist_Before_Publishing,7.06%3A_QA_Checklist_Before_Publishing,555731,7: Testing and Debugging
557413,8,Using AI Agents to Write WeBWorK,8: Using AI Agents to Write WeBWorK,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/08%3A_Using_AI_Agents_to_Write_WeBWorK,/08%3A_Using_AI_Agents_to_Write_WeBWorK,08%3A_Using_AI_Agents_to_Write_WeBWorK,483324,The ADAPT WeBWorK Handbook
555730,8.1,What are AI Agents?,8.1: What are AI Agents?,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/08%3A_Using_AI_Agents_to_Write_WeBWorK/8.01%3A_What_are_AI_Agents,/08%3A_Using_AI_Agents_to_Write_WeBWorK/8.01%3A_What_are_AI_Agents,8.01%3A_What_are_AI_Agents,557413,8: Using AI Agents to Write WeBWorK
557415,8.2,Knowledge Documents for AI Agents,8.2: Knowledge Documents for AI Agents,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/08%3A_Using_AI_Agents_to_Write_WeBWorK/8.02%3A_Knowledge_Documents_for_AI_Agents,/08%3A_Using_AI_Agents_to_Write_WeBWorK/8.02%3A_Knowledge_Documents_for_AI_Agents,8.02%3A_Knowledge_Documents_for_AI_Agents,557413,8: Using AI Agents to Write WeBWorK
557416,8.3,Connecting AI Agents to the PG Renderer,8.3: Connecting AI Agents to the PG Renderer,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/08%3A_Using_AI_Agents_to_Write_WeBWorK/8.03%3A_Connecting_AI_Agents_to_the_PG_Renderer,/08%3A_Using_AI_Agents_to_Write_WeBWorK/8.03%3A_Connecting_AI_Agents_to_the_PG_Renderer,8.03%3A_Connecting_AI_Agents_to_the_PG_Renderer,557413,8: Using AI Agents to Write WeBWorK
557417,8.4,Advance AI Agents Advice,8.4: Advance AI Agents Advice,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/08%3A_Using_AI_Agents_to_Write_WeBWorK/8.04%3A_Advance_AI_Agents_Advice,/08%3A_Using_AI_Agents_to_Write_WeBWorK/8.04%3A_Advance_AI_Agents_Advice,8.04%3A_Advance_AI_Agents_Advice,557413,8: Using AI Agents to Write WeBWorK
483331,,Back Matter,Back Matter,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/zz%3A_Back_Matter,/zz%3A_Back_Matter,zz%3A_Back_Matter,483324,The ADAPT WeBWorK Handbook
483332,10,Index,10:_Index,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/zz%3A_Back_Matter/10%3A_Index,/zz%3A_Back_Matter/10%3A_Index,10%3A_Index,483331,Back Matter
483333,20,Glossary,20:_Glossary,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/zz%3A_Back_Matter/20%3A_Glossary,/zz%3A_Back_Matter/20%3A_Glossary,20%3A_Glossary,483331,Back Matter
483334,,Detailed Licensing,Detailed Licensing,https://chem.libretexts.org/Workbench/Writing_Automated_Questions_using_WeBWork_in_ADAPT/zz%3A_Back_Matter/21%3A_Detailed_Licensing,/zz%3A_Back_Matter/21%3A_Detailed_Licensing,21%3A_Detailed_Licensing,483331,Back Matter
